"YEAR";"SEX";"AGE";"GEO";"POPULATION"
2008;"Female";70;"Hajdú-Bihar megye";12790
2008;"Female";70;"Jász-Nagykun-Szolnok megye";10823
2008;"Female";70;"Szabolcs-Szatmár-Bereg megye";13171
2008;"Female";70;"Bács-Kiskun megye";14197
2008;"Female";70;"Békés megye";10452
2008;"Female";70;"Csongrád megye";10752
2008;"Female";75;"Budapest";42858
2008;"Female";75;"Pest megye";21258
2008;"Female";75;"Fejér megye";8666
2008;"Female";75;"Komárom-Esztergom megye";6229
2008;"Female";75;"Veszprém megye";7830
2008;"Female";75;"Gyõr-Moson-Sopron megye";9324
2008;"Female";75;"Vas megye";6089
2008;"Female";75;"Zala megye";7250
2008;"Female";75;"Baranya megye";8878
2008;"Female";75;"Somogy megye";7561
2008;"Female";75;"Tolna megye";5649
2008;"Female";75;"Borsod-Abaúj-Zemplén megye";15531
2008;"Female";75;"Heves megye";7851
2008;"Female";75;"Nógrád megye";4939
2008;"Female";75;"Hajdú-Bihar megye";10973
2008;"Female";75;"Jász-Nagykun-Szolnok megye";8983
2008;"Female";75;"Szabolcs-Szatmár-Bereg megye";11219
2008;"Female";75;"Bács-Kiskun megye";12275
2008;"Female";75;"Békés megye";9056
2008;"Female";75;"Csongrád megye";9388
2008;"Female";80;"Budapest";33212
2008;"Female";80;"Pest megye";14800
2008;"Female";80;"Fejér megye";5521
2008;"Female";80;"Komárom-Esztergom megye";4152
2008;"Female";80;"Veszprém megye";5123
2008;"Female";80;"Gyõr-Moson-Sopron megye";6435
2008;"Female";80;"Vas megye";4177
2008;"Female";80;"Zala megye";4896
2008;"Female";80;"Baranya megye";6050
2008;"Female";80;"Somogy megye";5228
2008;"Female";80;"Tolna megye";3885
2008;"Female";80;"Borsod-Abaúj-Zemplén megye";10235
2008;"Female";80;"Heves megye";5317
2008;"Female";80;"Nógrád megye";3341
2008;"Female";80;"Hajdú-Bihar megye";7418
2008;"Female";80;"Jász-Nagykun-Szolnok megye";6192
2008;"Female";80;"Szabolcs-Szatmár-Bereg megye";7542
2008;"Female";80;"Bács-Kiskun megye";8553
2008;"Female";80;"Békés megye";6472
2008;"Female";80;"Csongrád megye";6938
2008;"Female";85;"Budapest";25635
2008;"Female";85;"Pest megye";10146
2008;"Female";85;"Fejér megye";3548
2008;"Female";85;"Komárom-Esztergom megye";2634
2008;"Female";85;"Veszprém megye";3195
2008;"Female";85;"Gyõr-Moson-Sopron megye";4251
2008;"Female";85;"Vas megye";2731
2008;"Female";85;"Zala megye";3338
2008;"Female";85;"Baranya megye";3703
2008;"Female";85;"Somogy megye";3319
2008;"Female";85;"Tolna megye";2400
2008;"Female";85;"Borsod-Abaúj-Zemplén megye";7002
2008;"Female";85;"Heves megye";3617
2008;"Female";85;"Nógrád megye";2206
2008;"Female";85;"Hajdú-Bihar megye";4633
2008;"Female";85;"Jász-Nagykun-Szolnok megye";4095
2008;"Female";85;"Szabolcs-Szatmár-Bereg megye";4536
2008;"Female";85;"Bács-Kiskun megye";5528
2008;"Female";85;"Békés megye";4354
2008;"Female";85;"Csongrád megye";4481
2009;"Male";0;"Budapest";41991
2009;"Male";0;"Pest megye";35259
2009;"Male";0;"Fejér megye";10541
2009;"Male";0;"Komárom-Esztergom megye";7695
2009;"Male";0;"Veszprém megye";8234
2009;"Male";0;"Gyõr-Moson-Sopron megye";11288
2009;"Male";0;"Vas megye";5691
2009;"Male";0;"Zala megye";6172
2009;"Male";0;"Baranya megye";9531
2009;"Male";0;"Somogy megye";7300
2009;"Male";0;"Tolna megye";5367
2009;"Male";0;"Borsod-Abaúj-Zemplén megye";18160
2009;"Male";0;"Heves megye";7558
2009;"Male";0;"Nógrád megye";4858
2009;"Male";0;"Hajdú-Bihar megye";14228
2009;"Male";0;"Jász-Nagykun-Szolnok megye";9799
2009;"Male";0;"Szabolcs-Szatmár-Bereg megye";15801
2009;"Male";0;"Bács-Kiskun megye";12753
2009;"Male";0;"Békés megye";7823
2009;"Male";0;"Csongrád megye";9886
2009;"Male";5;"Budapest";35112
2009;"Male";5;"Pest megye";34210
2009;"Male";5;"Fejér megye";10631
2009;"Male";5;"Komárom-Esztergom megye";7699
2009;"Male";5;"Veszprém megye";8123
2009;"Male";5;"Gyõr-Moson-Sopron megye";10581
2009;"Male";5;"Vas megye";6007
2009;"Male";5;"Zala megye";6220
2009;"Male";5;"Baranya megye";9432
2009;"Male";5;"Somogy megye";7789
2009;"Male";5;"Tolna megye";5757
2009;"Male";5;"Borsod-Abaúj-Zemplén megye";19388
2009;"Male";5;"Heves megye";7656
2009;"Male";5;"Nógrád megye";5212
2009;"Male";5;"Hajdú-Bihar megye";14699
2009;"Male";5;"Jász-Nagykun-Szolnok megye";10017
2009;"Male";5;"Szabolcs-Szatmár-Bereg megye";16618
2009;"Male";5;"Bács-Kiskun megye";13045
2009;"Male";5;"Békés megye";8803
2009;"Male";5;"Csongrád megye";9846
2009;"Male";10;"Budapest";33649
2009;"Male";10;"Pest megye";35525
2009;"Male";10;"Fejér megye";11528
2009;"Male";10;"Komárom-Esztergom megye";8583
2009;"Male";10;"Veszprém megye";9537
2009;"Male";10;"Gyõr-Moson-Sopron megye";11473
2009;"Male";10;"Vas megye";6908
2009;"Male";10;"Zala megye";7469
2009;"Male";10;"Baranya megye";10168
2009;"Male";10;"Somogy megye";9019
2009;"Male";10;"Tolna megye";6440
2009;"Male";10;"Borsod-Abaúj-Zemplén megye";22132
2009;"Male";10;"Heves megye";8566
2009;"Male";10;"Nógrád megye";5820
2009;"Male";10;"Hajdú-Bihar megye";16082
2009;"Male";10;"Jász-Nagykun-Szolnok megye";11339
2009;"Male";10;"Szabolcs-Szatmár-Bereg megye";19356
2009;"Male";10;"Bács-Kiskun megye";14529
2009;"Male";10;"Békés megye";10027
2009;"Male";10;"Csongrád megye";10838
2009;"Male";15;"Budapest";40318
2009;"Male";15;"Pest megye";38556
2009;"Male";15;"Fejér megye";14277
2009;"Male";15;"Komárom-Esztergom megye";9999
2009;"Male";15;"Veszprém megye";11736
2009;"Male";15;"Gyõr-Moson-Sopron megye";14020
2009;"Male";15;"Vas megye";7917
2009;"Male";15;"Zala megye";8886
2009;"Male";15;"Baranya megye";12311
2009;"Male";15;"Somogy megye";10129
2009;"Male";15;"Tolna megye";7793
2009;"Male";15;"Borsod-Abaúj-Zemplén megye";24767
2009;"Male";15;"Heves megye";10125
2009;"Male";15;"Nógrád megye";6486
2009;"Male";15;"Hajdú-Bihar megye";18912
2009;"Male";15;"Jász-Nagykun-Szolnok megye";13214
2009;"Male";15;"Szabolcs-Szatmár-Bereg megye";20472
2009;"Male";15;"Bács-Kiskun megye";17200
2009;"Male";15;"Békés megye";12080
2009;"Male";15;"Csongrád megye";13287
2009;"Male";20;"Budapest";49223
2009;"Male";20;"Pest megye";37911
2009;"Male";20;"Fejér megye";14580
2009;"Male";20;"Komárom-Esztergom megye";10977
2009;"Male";20;"Veszprém megye";12750
2009;"Male";20;"Gyõr-Moson-Sopron megye";15020
2009;"Male";20;"Vas megye";8388
2009;"Male";20;"Zala megye";9479
2009;"Male";20;"Baranya megye";13223
2009;"Male";20;"Somogy megye";10392
2009;"Male";20;"Tolna megye";7959
2009;"Male";20;"Borsod-Abaúj-Zemplén megye";25461
2009;"Male";20;"Heves megye";10125
2009;"Male";20;"Nógrád megye";6566
2009;"Male";20;"Hajdú-Bihar megye";19542
2009;"Male";20;"Jász-Nagykun-Szolnok megye";13380
2009;"Male";20;"Szabolcs-Szatmár-Bereg megye";21145
2009;"Male";20;"Bács-Kiskun megye";17396
2009;"Male";20;"Békés megye";12308
2009;"Male";20;"Csongrád megye";14347
2009;"Male";25;"Budapest";68557
2009;"Male";25;"Pest megye";42338
2009;"Male";25;"Fejér megye";16306
2009;"Male";25;"Komárom-Esztergom megye";12217
2009;"Male";25;"Veszprém megye";13971
2009;"Male";25;"Gyõr-Moson-Sopron megye";17834
2009;"Male";25;"Vas megye";9279
2009;"Male";25;"Zala megye";10270
2009;"Male";25;"Baranya megye";14963
2009;"Male";25;"Somogy megye";11270
2009;"Male";25;"Tolna megye";8070
2009;"Male";25;"Borsod-Abaúj-Zemplén megye";25039
2009;"Male";25;"Heves megye";10956
2009;"Male";25;"Nógrád megye";7089
2009;"Male";25;"Hajdú-Bihar megye";20737
2009;"Male";25;"Jász-Nagykun-Szolnok megye";14096
2009;"Male";25;"Szabolcs-Szatmár-Bereg megye";20553
2009;"Male";25;"Bács-Kiskun megye";19197
2009;"Male";25;"Békés megye";12325
2009;"Male";25;"Csongrád megye";16302
2009;"Male";30;"Budapest";86422
2009;"Male";30;"Pest megye";57140
2009;"Male";30;"Fejér megye";19777
2009;"Male";30;"Komárom-Esztergom megye";14673
2009;"Male";30;"Veszprém megye";15521
2009;"Male";30;"Gyõr-Moson-Sopron megye";21345
2009;"Male";30;"Vas megye";11246
2009;"Male";30;"Zala megye";12018
2009;"Male";30;"Baranya megye";16728
2009;"Male";30;"Somogy megye";12843
2009;"Male";30;"Tolna megye";9216
2009;"Male";30;"Borsod-Abaúj-Zemplén megye";26785
2009;"Male";30;"Heves megye";13039
2009;"Male";30;"Nógrád megye";8381
2009;"Male";30;"Hajdú-Bihar megye";22961
2009;"Male";30;"Jász-Nagykun-Szolnok megye";15918
2009;"Male";30;"Szabolcs-Szatmár-Bereg megye";22588
2009;"Male";30;"Bács-Kiskun megye";21950
2009;"Male";30;"Békés megye";14449
2009;"Male";30;"Csongrád megye";18528
2009;"Male";35;"Budapest";65557
2009;"Male";35;"Pest megye";50216
2009;"Male";35;"Fejér megye";15983
2009;"Male";35;"Komárom-Esztergom megye";11916
2009;"Male";35;"Veszprém megye";12773
2009;"Male";35;"Gyõr-Moson-Sopron megye";17165
2009;"Male";35;"Vas megye";9752
2009;"Male";35;"Zala megye";10457
2009;"Male";35;"Baranya megye";13780
2009;"Male";35;"Somogy megye";11185
2009;"Male";35;"Tolna megye";8136
2009;"Male";35;"Borsod-Abaúj-Zemplén megye";23243
2009;"Male";35;"Heves megye";10815
2009;"Male";35;"Nógrád megye";7084
2009;"Male";35;"Hajdú-Bihar megye";19594
2009;"Male";35;"Jász-Nagykun-Szolnok megye";13544
2009;"Male";35;"Szabolcs-Szatmár-Bereg megye";19991
2009;"Male";35;"Bács-Kiskun megye";18881
2009;"Male";35;"Békés megye";12563
2009;"Male";35;"Csongrád megye";15111
2009;"Male";40;"Budapest";52508
2009;"Male";40;"Pest megye";43352
2009;"Male";40;"Fejér megye";14180
2009;"Male";40;"Komárom-Esztergom megye";10570
2009;"Male";40;"Veszprém megye";12055
2009;"Male";40;"Gyõr-Moson-Sopron megye";14662
2009;"Male";40;"Vas megye";8715
2009;"Male";40;"Zala megye";9676
2009;"Male";40;"Baranya megye";12732
2009;"Male";40;"Somogy megye";10383
2009;"Male";40;"Tolna megye";7701
2009;"Male";40;"Borsod-Abaúj-Zemplén megye";22804
2009;"Male";40;"Heves megye";9646
2009;"Male";40;"Nógrád megye";6865
2009;"Male";40;"Hajdú-Bihar megye";17617
2009;"Male";40;"Jász-Nagykun-Szolnok megye";12505
2009;"Male";40;"Szabolcs-Szatmár-Bereg megye";18805
2009;"Male";40;"Bács-Kiskun megye";17131
2009;"Male";40;"Békés megye";12008
2009;"Male";40;"Csongrád megye";13543
2009;"Male";45;"Budapest";42199
2009;"Male";45;"Pest megye";35285
2009;"Male";45;"Fejér megye";13455
2009;"Male";45;"Komárom-Esztergom megye";9989
2009;"Male";45;"Veszprém megye";11762
2009;"Male";45;"Gyõr-Moson-Sopron megye";13356
2009;"Male";45;"Vas megye";8447
2009;"Male";45;"Zala megye";9451
2009;"Male";45;"Baranya megye";12760
2009;"Male";45;"Somogy megye";10412
2009;"Male";45;"Tolna megye";7551
2009;"Male";45;"Borsod-Abaúj-Zemplén megye";22182
2009;"Male";45;"Heves megye";9517
2009;"Male";45;"Nógrád megye";6883
2009;"Male";45;"Hajdú-Bihar megye";16608
2009;"Male";45;"Jász-Nagykun-Szolnok megye";11876
2009;"Male";45;"Szabolcs-Szatmár-Bereg megye";18055
2009;"Male";45;"Bács-Kiskun megye";16543
2009;"Male";45;"Békés megye";11304
2009;"Male";45;"Csongrád megye";12179
2009;"Male";50;"Budapest";52508
2009;"Male";50;"Pest megye";40785
2009;"Male";50;"Fejér megye";16361
2009;"Male";50;"Komárom-Esztergom megye";11616
2009;"Male";50;"Veszprém megye";14147
2009;"Male";50;"Gyõr-Moson-Sopron megye";16462
2009;"Male";50;"Vas megye";10210
2009;"Male";50;"Zala megye";11738
2009;"Male";50;"Baranya megye";15298
2009;"Male";50;"Somogy megye";12792
2009;"Male";50;"Tolna megye";9576
2009;"Male";50;"Borsod-Abaúj-Zemplén megye";25629
2009;"Male";50;"Heves megye";11678
2009;"Male";50;"Nógrád megye";7975
2009;"Male";50;"Hajdú-Bihar megye";19682
2009;"Male";50;"Jász-Nagykun-Szolnok megye";15027
2009;"Male";50;"Szabolcs-Szatmár-Bereg megye";20937
2009;"Male";50;"Bács-Kiskun megye";19968
2009;"Male";50;"Békés megye";14755
2009;"Male";50;"Csongrád megye";15164
2009;"Male";55;"Budapest";53217
2009;"Male";55;"Pest megye";39090
2009;"Male";55;"Fejér megye";14569
2009;"Male";55;"Komárom-Esztergom megye";10225
2009;"Male";55;"Veszprém megye";12118
2009;"Male";55;"Gyõr-Moson-Sopron megye";14776
2009;"Male";55;"Vas megye";9559
2009;"Male";55;"Zala megye";10286
2009;"Male";55;"Baranya megye";12735
2009;"Male";55;"Somogy megye";11382
2009;"Male";55;"Tolna megye";8391
2009;"Male";55;"Borsod-Abaúj-Zemplén megye";21831
2009;"Male";55;"Heves megye";10423
2009;"Male";55;"Nógrád megye";7152
2009;"Male";55;"Hajdú-Bihar megye";16404
2009;"Male";55;"Jász-Nagykun-Szolnok megye";13367
2009;"Male";55;"Szabolcs-Szatmár-Bereg megye";17417
2009;"Male";55;"Bács-Kiskun megye";17301
2009;"Male";55;"Békés megye";12982
2009;"Male";55;"Csongrád megye";13557
2009;"Male";60;"Budapest";46152
2009;"Male";60;"Pest megye";31286
2009;"Male";60;"Fejér megye";10880
2009;"Male";60;"Komárom-Esztergom megye";8114
2009;"Male";60;"Veszprém megye";9561
2009;"Male";60;"Gyõr-Moson-Sopron megye";11966
2009;"Male";60;"Vas megye";7299
2009;"Male";60;"Zala megye";7778
2009;"Male";60;"Baranya megye";9702
2009;"Male";60;"Somogy megye";8739
2009;"Male";60;"Tolna megye";6435
2009;"Male";60;"Borsod-Abaúj-Zemplén megye";16273
2009;"Male";60;"Heves megye";8208
2009;"Male";60;"Nógrád megye";5551
2009;"Male";60;"Hajdú-Bihar megye";12608
2009;"Male";60;"Jász-Nagykun-Szolnok megye";10229
2009;"Male";60;"Szabolcs-Szatmár-Bereg megye";12261
2009;"Male";60;"Bács-Kiskun megye";13943
2009;"Male";60;"Békés megye";10231
2009;"Male";60;"Csongrád megye";11145
2009;"Male";65;"Budapest";38048
2009;"Male";65;"Pest megye";24597
2009;"Male";65;"Fejér megye";8640
2009;"Male";65;"Komárom-Esztergom megye";6731
2009;"Male";65;"Veszprém megye";7947
2009;"Male";65;"Gyõr-Moson-Sopron megye";9346
2009;"Male";65;"Vas megye";5740
2009;"Male";65;"Zala megye";6255
2009;"Male";65;"Baranya megye";8320
2009;"Male";65;"Somogy megye";7062
2009;"Male";65;"Tolna megye";4941
2009;"Male";65;"Borsod-Abaúj-Zemplén megye";13835
2009;"Male";65;"Heves megye";6826
2009;"Male";65;"Nógrád megye";4800
2009;"Male";65;"Hajdú-Bihar megye";10354
2009;"Male";65;"Jász-Nagykun-Szolnok megye";8652
2009;"Male";65;"Szabolcs-Szatmár-Bereg megye";9071
2009;"Male";65;"Bács-Kiskun megye";11087
2009;"Male";65;"Békés megye";8488
2009;"Male";65;"Csongrád megye";9356
2009;"Male";70;"Budapest";27011
2009;"Male";70;"Pest megye";16085
2009;"Male";70;"Fejér megye";6529
2009;"Male";70;"Komárom-Esztergom megye";4814
2009;"Male";70;"Veszprém megye";5764
2009;"Male";70;"Gyõr-Moson-Sopron megye";6305
2009;"Male";70;"Vas megye";4052
2009;"Male";70;"Zala megye";4645
2009;"Male";70;"Baranya megye";6531
2009;"Male";70;"Somogy megye";4989
2009;"Male";70;"Tolna megye";3913
2009;"Male";70;"Borsod-Abaúj-Zemplén megye";10994
2009;"Male";70;"Heves megye";5237
2009;"Male";70;"Nógrád megye";3637
2009;"Male";70;"Hajdú-Bihar megye";7794
2009;"Male";70;"Jász-Nagykun-Szolnok megye";6768
2009;"Male";70;"Szabolcs-Szatmár-Bereg megye";7046
2009;"Male";70;"Bács-Kiskun megye";8315
2009;"Male";70;"Békés megye";6710
2009;"Male";70;"Csongrád megye";6666
2009;"Male";75;"Budapest";23133
2009;"Male";75;"Pest megye";11859
2009;"Male";75;"Fejér megye";4966
2009;"Male";75;"Komárom-Esztergom megye";3417
2009;"Male";75;"Veszprém megye";4609
2009;"Male";75;"Gyõr-Moson-Sopron megye";5205
2009;"Male";75;"Vas megye";3118
2009;"Male";75;"Zala megye";3910
2009;"Male";75;"Baranya megye";4932
2009;"Male";75;"Somogy megye";3921
2009;"Male";75;"Tolna megye";2939
2009;"Male";75;"Borsod-Abaúj-Zemplén megye";8106
2009;"Male";75;"Heves megye";4146
2009;"Male";75;"Nógrád megye";2653
2009;"Male";75;"Hajdú-Bihar megye";6000
2009;"Male";75;"Jász-Nagykun-Szolnok megye";5183
2009;"Male";75;"Szabolcs-Szatmár-Bereg megye";5668
2009;"Male";75;"Bács-Kiskun megye";6628
2009;"Male";75;"Békés megye";5158
2009;"Male";75;"Csongrád megye";5294
2009;"Male";80;"Budapest";15021
2009;"Male";80;"Pest megye";6547
2009;"Male";80;"Fejér megye";2726
2009;"Male";80;"Komárom-Esztergom megye";1810
2009;"Male";80;"Veszprém megye";2492
2009;"Male";80;"Gyõr-Moson-Sopron megye";3282
2009;"Male";80;"Vas megye";1873
2009;"Male";80;"Zala megye";2251
2009;"Male";80;"Baranya megye";2685
2009;"Male";80;"Somogy megye";2312
2009;"Male";80;"Tolna megye";1705
2009;"Male";80;"Borsod-Abaúj-Zemplén megye";4390
2009;"Male";80;"Heves megye";2234
2009;"Male";80;"Nógrád megye";1385
2009;"Male";80;"Hajdú-Bihar megye";3459
2009;"Male";80;"Jász-Nagykun-Szolnok megye";3110
2009;"Male";80;"Szabolcs-Szatmár-Bereg megye";3152
2009;"Male";80;"Bács-Kiskun megye";3934
2009;"Male";80;"Békés megye";3288
2009;"Male";80;"Csongrád megye";3167
2009;"Male";85;"Budapest";10498
2009;"Male";85;"Pest megye";3970
2009;"Male";85;"Fejér megye";1391
2009;"Male";85;"Komárom-Esztergom megye";1057
2009;"Male";85;"Veszprém megye";1426
2009;"Male";85;"Gyõr-Moson-Sopron megye";1998
2009;"Male";85;"Vas megye";1142
2009;"Male";85;"Zala megye";1342
2009;"Male";85;"Baranya megye";1518
2009;"Male";85;"Somogy megye";1325
2009;"Male";85;"Tolna megye";1033
2009;"Male";85;"Borsod-Abaúj-Zemplén megye";2601
2009;"Male";85;"Heves megye";1311
2009;"Male";85;"Nógrád megye";829
2009;"Male";85;"Hajdú-Bihar megye";2166
2009;"Male";85;"Jász-Nagykun-Szolnok megye";1809
2009;"Male";85;"Szabolcs-Szatmár-Bereg megye";1783
2009;"Male";85;"Bács-Kiskun megye";2234
2009;"Male";85;"Békés megye";2259
2009;"Male";85;"Csongrád megye";1998
2009;"Female";0;"Budapest";39650
2009;"Female";0;"Pest megye";33513
2009;"Female";0;"Fejér megye";10226
2009;"Female";0;"Komárom-Esztergom megye";7395
2009;"Female";0;"Veszprém megye";7975
2009;"Female";0;"Gyõr-Moson-Sopron megye";10691
2009;"Female";0;"Vas megye";5505
2009;"Female";0;"Zala megye";5951
2009;"Female";0;"Baranya megye";8847
2009;"Female";0;"Somogy megye";7057
2009;"Female";0;"Tolna megye";4962
2009;"Female";0;"Borsod-Abaúj-Zemplén megye";17473
2009;"Female";0;"Heves megye";7122
2009;"Female";0;"Nógrád megye";4514
2009;"Female";0;"Hajdú-Bihar megye";13385
2009;"Female";0;"Jász-Nagykun-Szolnok megye";9021
2009;"Female";0;"Szabolcs-Szatmár-Bereg megye";15047
2009;"Female";0;"Bács-Kiskun megye";12186
2009;"Female";0;"Békés megye";7398
2009;"Female";0;"Csongrád megye";9428
2009;"Female";5;"Budapest";32952
2009;"Female";5;"Pest megye";32686
2009;"Female";5;"Fejér megye";9744
2009;"Female";5;"Komárom-Esztergom megye";7162
2009;"Female";5;"Veszprém megye";7837
2009;"Female";5;"Gyõr-Moson-Sopron megye";10128
2009;"Female";5;"Vas megye";5637
2009;"Female";5;"Zala megye";5783
2009;"Female";5;"Baranya megye";8781
2009;"Female";5;"Somogy megye";7468
2009;"Female";5;"Tolna megye";5301
2009;"Female";5;"Borsod-Abaúj-Zemplén megye";18375
2009;"Female";5;"Heves megye";7534
2009;"Female";5;"Nógrád megye";5016
2009;"Female";5;"Hajdú-Bihar megye";13989
2009;"Female";5;"Jász-Nagykun-Szolnok megye";9604
2009;"Female";5;"Szabolcs-Szatmár-Bereg megye";15868
2009;"Female";5;"Bács-Kiskun megye";12412
2009;"Female";5;"Békés megye";8394
2009;"Female";5;"Csongrád megye";9443
2009;"Female";10;"Budapest";31748
2009;"Female";10;"Pest megye";33328
2009;"Female";10;"Fejér megye";11039
2009;"Female";10;"Komárom-Esztergom megye";8096
2009;"Female";10;"Veszprém megye";9053
2009;"Female";10;"Gyõr-Moson-Sopron megye";10914
2009;"Female";10;"Vas megye";6537
2009;"Female";10;"Zala megye";6813
2009;"Female";10;"Baranya megye";9761
2009;"Female";10;"Somogy megye";8442
2009;"Female";10;"Tolna megye";5909
2009;"Female";10;"Borsod-Abaúj-Zemplén megye";21071
2009;"Female";10;"Heves megye";8091
2009;"Female";10;"Nógrád megye";5566
2009;"Female";10;"Hajdú-Bihar megye";15359
2009;"Female";10;"Jász-Nagykun-Szolnok megye";10829
2009;"Female";10;"Szabolcs-Szatmár-Bereg megye";18679
2009;"Female";10;"Bács-Kiskun megye";13955
2009;"Female";10;"Békés megye";9711
2009;"Female";10;"Csongrád megye";10479
2009;"Female";15;"Budapest";39795
2009;"Female";15;"Pest megye";36481
2009;"Female";15;"Fejér megye";13469
2009;"Female";15;"Komárom-Esztergom megye";9434
2009;"Female";15;"Veszprém megye";10915
2009;"Female";15;"Gyõr-Moson-Sopron megye";13054
2009;"Female";15;"Vas megye";7692
2009;"Female";15;"Zala megye";8293
2009;"Female";15;"Baranya megye";11990
2009;"Female";15;"Somogy megye";9961
2009;"Female";15;"Tolna megye";7105
2009;"Female";15;"Borsod-Abaúj-Zemplén megye";23447
2009;"Female";15;"Heves megye";9716
2009;"Female";15;"Nógrád megye";6154
2009;"Female";15;"Hajdú-Bihar megye";18327
2009;"Female";15;"Jász-Nagykun-Szolnok megye";12388
2009;"Female";15;"Szabolcs-Szatmár-Bereg megye";19502
2009;"Female";15;"Bács-Kiskun megye";16714
2009;"Female";15;"Békés megye";11674
2009;"Female";15;"Csongrád megye";12696
2009;"Female";20;"Budapest";51765
2009;"Female";20;"Pest megye";36195
2009;"Female";20;"Fejér megye";13345
2009;"Female";20;"Komárom-Esztergom megye";10028
2009;"Female";20;"Veszprém megye";11939
2009;"Female";20;"Gyõr-Moson-Sopron megye";14423
2009;"Female";20;"Vas megye";7607
2009;"Female";20;"Zala megye";8986
2009;"Female";20;"Baranya megye";12986
2009;"Female";20;"Somogy megye";9691
2009;"Female";20;"Tolna megye";7257
2009;"Female";20;"Borsod-Abaúj-Zemplén megye";23791
2009;"Female";20;"Heves megye";9859
2009;"Female";20;"Nógrád megye";6180
2009;"Female";20;"Hajdú-Bihar megye";19053
2009;"Female";20;"Jász-Nagykun-Szolnok megye";12394
2009;"Female";20;"Szabolcs-Szatmár-Bereg megye";20021
2009;"Female";20;"Bács-Kiskun megye";16831
2009;"Female";20;"Békés megye";11651
2009;"Female";20;"Csongrád megye";14422
2009;"Female";25;"Budapest";72317
2009;"Female";25;"Pest megye";41727
2009;"Female";25;"Fejér megye";15009
2009;"Female";25;"Komárom-Esztergom megye";11070
2009;"Female";25;"Veszprém megye";12441
2009;"Female";25;"Gyõr-Moson-Sopron megye";16954
2009;"Female";25;"Vas megye";8981
2009;"Female";25;"Zala megye";9514
2009;"Female";25;"Baranya megye";14394
2009;"Female";25;"Somogy megye";10213
2009;"Female";25;"Tolna megye";7134
2009;"Female";25;"Borsod-Abaúj-Zemplén megye";22425
2009;"Female";25;"Heves megye";10317
2009;"Female";25;"Nógrád megye";6101
2009;"Female";25;"Hajdú-Bihar megye";19704
2009;"Female";25;"Jász-Nagykun-Szolnok megye";13047
2009;"Female";25;"Szabolcs-Szatmár-Bereg megye";19110
2009;"Female";25;"Bács-Kiskun megye";17733
2009;"Female";25;"Békés megye";11297
2009;"Female";25;"Csongrád megye";15869
2009;"Female";30;"Budapest";91356
2009;"Female";30;"Pest megye";57213
2009;"Female";30;"Fejér megye";18082
2009;"Female";30;"Komárom-Esztergom megye";13406
2009;"Female";30;"Veszprém megye";13851
2009;"Female";30;"Gyõr-Moson-Sopron megye";19906
2009;"Female";30;"Vas megye";10500
2009;"Female";30;"Zala megye";11203
2009;"Female";30;"Baranya megye";15930
2009;"Female";30;"Somogy megye";12262
2009;"Female";30;"Tolna megye";8748
2009;"Female";30;"Borsod-Abaúj-Zemplén megye";24124
2009;"Female";30;"Heves megye";12011
2009;"Female";30;"Nógrád megye";7326
2009;"Female";30;"Hajdú-Bihar megye";22041
2009;"Female";30;"Jász-Nagykun-Szolnok megye";14399
2009;"Female";30;"Szabolcs-Szatmár-Bereg megye";21577
2009;"Female";30;"Bács-Kiskun megye";20289
2009;"Female";30;"Békés megye";13333
2009;"Female";30;"Csongrád megye";17819
2009;"Female";35;"Budapest";66967
2009;"Female";35;"Pest megye";49128
2009;"Female";35;"Fejér megye";14999
2009;"Female";35;"Komárom-Esztergom megye";10771
2009;"Female";35;"Veszprém megye";12264
2009;"Female";35;"Gyõr-Moson-Sopron megye";16111
2009;"Female";35;"Vas megye";9344
2009;"Female";35;"Zala megye";9829
2009;"Female";35;"Baranya megye";13497
2009;"Female";35;"Somogy megye";10738
2009;"Female";35;"Tolna megye";7969
2009;"Female";35;"Borsod-Abaúj-Zemplén megye";22521
2009;"Female";35;"Heves megye";10363
2009;"Female";35;"Nógrád megye";6651
2009;"Female";35;"Hajdú-Bihar megye";18728
2009;"Female";35;"Jász-Nagykun-Szolnok megye";12639
2009;"Female";35;"Szabolcs-Szatmár-Bereg megye";19644
2009;"Female";35;"Bács-Kiskun megye";18085
2009;"Female";35;"Békés megye";11881
2009;"Female";35;"Csongrád megye";14700
2009;"Female";40;"Budapest";54882
2009;"Female";40;"Pest megye";41266
2009;"Female";40;"Fejér megye";13704
2009;"Female";40;"Komárom-Esztergom megye";10292
2009;"Female";40;"Veszprém megye";11601
2009;"Female";40;"Gyõr-Moson-Sopron megye";13977
2009;"Female";40;"Vas megye";8529
2009;"Female";40;"Zala megye";9483
2009;"Female";40;"Baranya megye";12983
2009;"Female";40;"Somogy megye";10221
2009;"Female";40;"Tolna megye";7894
2009;"Female";40;"Borsod-Abaúj-Zemplén megye";22937
2009;"Female";40;"Heves megye";9602
2009;"Female";40;"Nógrád megye";6757
2009;"Female";40;"Hajdú-Bihar megye";17716
2009;"Female";40;"Jász-Nagykun-Szolnok megye";12308
2009;"Female";40;"Szabolcs-Szatmár-Bereg megye";18498
2009;"Female";40;"Bács-Kiskun megye";17020
2009;"Female";40;"Békés megye";12020
2009;"Female";40;"Csongrád megye";13589
2009;"Female";45;"Budapest";47751
2009;"Female";45;"Pest megye";36106
